book_idx,author_idx,book_popularity,book_avg_rating
26455,11155,18,4.692371542006242
35586,3746,13,4.661506751059233
30452,4509,24,2.9469334698699257
5299,11615,33,4.749872185595152
27697,3154,14,2.878771777640168
17416,6964,16,2.7385998990633356
26100,11757,37,4.13233653925383
4780,495,27,3.4647602646747373
17440,5841,15,3.8268514836546768
5055,2967,22,4.131426954843659
8789,647,27,2.632093094482462
20025,5231,30,3.2323829277274836
3267,3407,24,3.6522657794221676
16650,1388,14,3.16646852451483
27004,11853,21,2.6224284607138024
31052,8085,18,2.7166914330776333
14346,4487,22,4.504369671884334
36133,10218,26,4.778466898032315
7741,7531,26,2.880583256076122
25277,5382,24,3.1231548932287145
392,11511,25,4.1306235118276735
14716,6864,20,4.885679440231118
29339,5790,23,3.248974272833178
12958,2102,30,4.638034065590003
35564,12002,28,3.765061611125941
32435,1068,19,4.8913965977019505
26110,5262,28,2.8406466560704784
3125,8021,22,4.9341809955199665
5427,8003,24,3.60244656957377
30228,5577,29,4.882345976065654
8600,2790,21,3.646725542628798
31887,7729,23,3.8252053353014452
15877,10647,24,4.511937524443303
9615,8056,28,4.306571251848485
34127,2066,20,4.049008301043214
36049,3495,16,3.54245005897389
28947,8143,18,4.4810959184990145
8568,7531,27,4.870570833223301
6013,5669,16,2.524527242357567
11192,7898,22,3.9696127411316526
13718,5574,18,4.664952322445871
492,5303,11,4.132781343363893
13976,7353,21,4.502073144583342
30488,198,14,4.737652759622463
7170,4933,27,4.377377539632645
20523,2368,26,4.292543503411915
25640,6020,23,4.911864728409796
34705,169,25,4.659211644728932
21990,10240,26,4.538444673956935
29821,4033,21,2.7160084011796903
16734,1851,22,3.097574707848545
26578,11802,25,3.891890060812724
5016,4548,19,4.273900262437034
15438,5394,15,3.2580372332511924
4732,9716,25,2.733320282802058
20529,11361,22,3.2777479670381195
11244,3321,24,4.427572951451298
15108,3700,17,4.693502573353433
32479,11516,20,4.782259120860857
22545,8754,17,3.4471666978603692
28310,5985,26,3.4313464371504914
7413,4939,18,3.5167686774294777
4795,1832,20,3.4395236735536194
611,3713,24,4.165491518768024
22338,393,21,3.395808155329982
3292,11355,36,2.5508598415356145
22226,5283,21,3.5975615017196794
6020,651,24,3.0603801654464693
1416,1135,19,2.57201784446155
18469,5512,27,3.6771073788351205
36095,8486,23,3.014886397995733
13652,6251,21,3.6318545370993354
7634,8633,25,3.194374966525716
33548,11872,11,4.009272175701083
22068,8141,24,4.9771934671848985
28428,596,23,3.8680798017791624
30108,8818,22,4.117239792231925
26295,4918,23,4.798189394378003
34333,3126,33,3.4350010443127292
33748,6557,21,2.9163711244639576
13208,6899,18,3.2069932073263834
32344,2544,20,3.506987351786373
9768,1452,18,4.112544203139596
28477,7346,21,2.5114700735743027
22817,567,17,4.63345803691746
6198,2512,23,2.690234932624576
36508,9436,17,4.751637872296376
18067,8247,22,4.873586303012247
10470,3154,19,4.975256985280335
28424,926,32,4.523775461017194
26337,5262,22,2.8546388148503814
35816,7823,18,4.2654176080629655
21696,7638,22,3.0083032265204412
16733,1726,23,4.74281958895101
34744,10082,29,3.291514814138362
3796,3789,14,3.316989942687603
34363,4979,26,4.7941332397871665
2920,5077,39,2.5330776769592616
35674,2987,26,2.9849153787089246
12836,8675,22,3.5548306664086375
28630,11406,25,4.251803918275483
32700,7937,22,4.118915415111839
35551,1088,25,4.173529687917872
14409,2639,17,4.700055071026661
18619,6223,15,2.8025760307331415
8391,11072,23,3.8054042405469257
6537,660,25,4.313694222756221
30471,11923,22,4.090296107310412
949,9170,23,3.6207852998481687
21567,11480,30,2.54278646468041
13416,2648,46,2.6511306641197114
3331,1110,33,2.7973533171345917
25307,787,24,3.358069382088409
36397,463,13,2.7941336316678673
19207,11380,14,3.5652057826565207
14507,9524,22,2.9466049764639486
34424,3976,26,4.447915493815515
10638,6387,26,4.678719041780539
6293,7021,18,3.4741187699204397
32943,2665,34,3.7783294132890965
18381,7927,27,4.883740603902353
24948,6777,14,3.838769388371551
9407,8163,22,4.987683039608562
6884,7889,20,2.8553274842301364
29132,368,16,4.655566051491746
33630,5806,15,3.7430075066824133
12429,5199,23,2.5567852781241704
5281,7246,20,4.930557353598371
17361,2227,27,4.912619749358395
23435,9682,20,3.4581771004572177
2104,11522,21,4.885355177714763
21055,3197,25,2.8525241055963644
17603,9756,21,4.200275352801706
787,8161,15,2.9798224672195865
13995,11001,26,3.1166180908370693
10478,859,16,4.448343593006514
8729,1154,18,3.4433952114132373
30720,10536,28,2.517818757071553
29587,8377,32,3.5355960604889862
5043,9174,27,3.0701733015823987
21226,9886,21,4.208324783895728
5667,2522,23,2.9861217418087507
9046,7688,23,4.605633821091189
34358,3602,21,3.1677325302704107
19782,7347,16,3.4825706457075345
36272,5012,15,3.245092151992745
7180,8871,20,4.109808369523415
35497,403,26,2.7529088530659918
12498,9820,24,3.6952484317456102
27988,8140,21,3.3361370380376454
12753,2831,17,4.710344908220787
19340,11286,22,2.683530233935981
28223,7545,24,4.574237662332137
21229,9471,55,2.919201191324773
11802,2096,22,2.721444149824888
4694,319,26,3.0058071453075197
2,2466,16,2.756632455029526
3546,547,24,3.802459870505314
24587,6020,22,4.970537382289454
27424,2455,23,2.585818379810647
35240,6505,24,3.652820873298653
12142,8117,19,3.4651758227696545
15909,494,23,3.349016035616001
4104,6172,23,3.3296590260834025
16429,7389,28,4.737531891566155
17905,1748,26,2.54744037552101
5045,3375,12,4.437290968450346
14049,9641,23,3.132332947014854
430,8810,19,3.4582387770439373
19554,8934,18,3.550374782121444
9980,1063,28,3.2618293851843587
16726,5012,22,2.7338971545884947
3071,606,29,2.785827122073587
18611,3174,20,3.2453278102066108
11335,6387,23,4.554522632218126
11316,10936,32,2.8365691319685298
8858,3583,26,4.356599582864827
26713,4634,16,3.222174323573219
8086,4869,18,4.708662337780233
12691,9204,26,3.5708211885016024
22408,11268,23,2.9293082832434387
4602,5125,38,4.964611125276276
3322,290,23,2.941586298074779
4479,10796,28,3.9190495530806735
5619,2607,21,3.9232161952403355
34652,936,20,3.43203362794445
33346,8295,24,4.8787214813728275
29082,11138,29,4.609686406029329
25960,660,19,4.574548902095605
8099,5104,33,4.935379838573695
26868,9276,22,3.642773345490792
29851,11415,26,2.7429644390500734
11482,11760,24,4.413639813624485
686,1331,19,3.4520314486298345
3642,5921,25,2.975862879508796
10342,10171,17,3.7081183580506334
30130,4611,22,4.814297350417908
34429,11706,21,2.928392547536571
21280,7601,24,4.621747038074355
16387,3047,31,3.5455123540377933
33120,1187,25,2.842004951757855
32605,11110,24,4.6209557599716415
26059,6751,22,4.924050852978572
20021,786,21,3.228176789587529
27153,746,22,3.258840524605172
1425,5858,28,3.476364957599833
10988,10136,29,4.535325911152018
6329,10292,34,2.5260429918487497
30561,693,28,3.059891379343836
16853,7527,28,4.264749527765815
35380,7729,28,3.514098626213815
31932,11194,27,3.3257390574203187
17756,1322,20,4.680707222255044
18017,957,24,4.7933348003655984
25779,11963,21,4.869965547915489
6304,9942,23,3.1813763316357413
4463,1404,16,4.781281523847767
13597,2371,19,4.342413886818222
17096,4910,34,2.8855368712214515
22309,9492,30,4.025675070770526
23418,8078,20,2.565837048267478
7562,8314,28,4.270945389427163
29067,9806,31,4.333918806627346
27655,7402,17,4.473346271487493
36423,4612,15,2.9313126353060874
4772,495,19,4.0706248523688275
619,7281,18,2.947141712069136
30871,11773,17,4.866625208472939
32762,944,18,4.187526731702086
31166,1735,24,2.738314620010139
24050,7829,26,2.967580575014557
1482,9077,26,4.158650245324369
28667,904,21,3.6916762403990218
25019,8372,21,4.340744165527196
33449,10347,30,3.201971997314148
169,6863,26,4.144793842117692
14037,9763,22,2.9424004200760976
12746,11452,33,3.859275658402583
21671,2400,29,4.8944989788749655
24457,1280,25,4.070555580727466
11900,8676,25,2.624984043762291
36461,462,16,4.971905344341566
22006,6593,30,2.892165824122164
36037,10518,17,4.295172756742763
10620,6882,33,3.83132509766049
12500,2793,27,3.2359017195107596
20545,5050,19,2.943276213569273
8037,6885,16,2.944255910691789
35315,4361,20,4.645999203020401
11425,10929,23,4.682281285408559
8420,6065,21,3.66286380406178
14899,2140,20,2.7590536573124345
3324,4444,19,4.710412759616975
12228,2021,30,3.7175412154377225
31756,6681,24,3.596906057167284
23213,6214,28,3.5183925610940507
31694,9736,24,3.412535434648014
3970,1938,30,3.8150135090214854
14019,10022,23,4.01135306652926
29670,10800,18,3.6660805089323896
627,2992,17,4.741620408637611
33735,3776,16,3.294153071323743
34416,3823,22,3.9457796419669533
11822,10469,13,3.2498848004849634
8525,7081,20,4.383375059481335
24318,2327,27,2.755302748320589
21931,2032,26,2.9717474919883315
9013,6377,21,4.503003524817377
23906,11504,22,2.957993988048847
15560,9838,22,4.064365865486851
22148,6701,26,4.925608629760492
12543,611,15,3.8072265344149145
31823,11210,29,2.9684911158501732
17926,10819,41,3.3017276142315937
34056,549,20,4.558645191135596
18536,7823,24,3.379152282799934
5353,8164,22,4.3087783975745335
8607,11107,26,4.443375157210026
17720,7852,20,3.7529571181129104
6193,7913,28,4.458033460915972
16714,2962,22,3.292257511070536
23102,6352,20,3.7903991167910145
14956,3396,29,4.216395659930351
6085,1052,21,2.9201828682609507
9088,10766,23,3.184054918455474
15584,8994,16,4.1300915084841305
36211,10407,27,4.138400299573884
29131,1193,25,3.733256616132447
14413,5746,20,4.488963391955301
13846,5112,27,3.705137255012439
11702,5607,35,4.7033056635343335
31798,1460,23,4.339758577179864
20143,8574,26,3.286737158258353
11055,5437,23,3.488135021211389
7712,678,29,4.169216714424614
11057,10998,21,4.7361315470587275
16658,1963,23,2.9467718317587717
18203,5512,18,3.7866588468549502
18385,544,26,2.796961053310942
34094,2850,22,3.198637888300328
13298,165,22,4.2149533982331056
8893,11214,23,2.694336588120404
31475,5146,19,4.155896454722119
28806,1287,19,4.7520278023632425
2001,3316,20,4.9234257275461655
36320,7564,20,3.0415805025637885
25282,1555,15,4.372244891519689
25512,6177,16,4.815926121763825
34397,450,16,2.72842327712359
19132,10819,27,3.535059021223013
14205,11532,24,4.798524417180415
29658,10927,32,3.0069687456370753
16797,1586,31,4.834401709469605
26248,415,25,3.817980177719446
14475,4609,29,2.749732706343889
4304,4968,13,3.6246932918887875
17528,583,24,3.3156529886676656
30474,3238,14,3.205510401379521
32502,8327,16,3.8536889390842095
28677,1092,27,3.708981726879675
23445,11934,29,3.70491789905023
19695,7360,17,2.7203543277577884
28722,10144,23,4.505795452567842
17369,6963,12,3.703598288389488
21437,2368,28,4.5522645717546855
2952,5660,15,4.561486603877375
23769,228,22,3.292838312120108
22882,9813,21,2.5108657595190307
28178,5971,19,4.778114193645296
20284,2668,32,4.401736732715601
22688,10958,22,2.7681298920586777
33907,1654,27,4.254317585007753
14746,1484,22,2.5500581716722017
25997,11350,19,2.5693976730517463
4108,5113,22,3.814558098994606
13336,970,33,2.7400935730908667
35150,5219,31,4.910841306212298
21780,6593,27,4.734578066625656
6696,660,36,4.124530078119712
26460,2324,30,2.6592724270957833
26148,11907,12,3.312088144517663
29946,4206,20,3.42930749476511
36483,815,26,3.702199589571749
3909,327,24,2.9222571850161305
24217,11719,23,3.9437791069929897
34937,3756,21,3.589426619773058
33544,3413,19,4.868242408482146
17974,4659,20,4.840488074063048
7758,8746,21,3.913684888349931
7547,6470,16,4.110873339976338
20581,4691,15,2.844491169434356
592,10581,27,3.058308097100429
29661,11361,25,4.751788510504774
1261,8819,18,4.247914807239337
5550,9800,19,2.9735754932076937
50,6330,20,3.9255257651830573
14544,2410,35,4.836903126223622
5233,4997,22,3.362927765404759
16027,1893,19,2.9645509387977134
24525,11591,27,4.855063192272746
19350,3148,24,3.6531634007302483
12375,6343,25,3.543104996656916
7331,6214,19,3.1689179994818755
36418,1089,22,4.728963237367861
30590,10113,21,4.614041917223938
19459,639,28,3.507475998591885
29077,671,19,2.576533199742697
12371,8844,24,3.6166285762653487
11671,2410,31,2.9521450414501333
16969,6635,22,2.8568351753722028
843,10460,24,3.482734029738559
13211,12059,28,2.747692343361568
8055,374,23,4.893661267329162
5479,1476,13,2.6188479544532046
16125,2469,23,3.503424068496818
29295,9592,35,2.906756755079237
10895,5426,26,4.22202830382189
16694,8686,31,2.6970286230364042
31942,7854,20,3.8670139355215856
19722,4647,24,4.432753738004844
31035,6652,30,4.875149587622427
12823,9839,19,4.2463189074235315
2766,7544,22,2.7487293940864586
7279,66,22,2.7213013742853525
2485,7102,19,4.328995121345165
1622,6557,24,3.0383235125086716
6894,9350,20,3.618098271583122
17400,5106,25,4.941552753378398
9655,1245,23,4.549766996009689
12621,2820,16,4.616483393250501
29031,591,29,4.651924761820197
7129,10402,19,4.048863350303895
11324,3103,19,4.359834809656196
1175,10425,30,3.3974022865857183
3547,3895,23,4.9961155664321275
16143,2353,27,3.1990554241366125
3148,7792,22,3.975018508258799
27891,6147,26,3.2051541958029834
29493,11263,21,2.780177626400183
26060,6751,21,3.9189645371091917
18191,7164,23,3.3833716771653495
16386,7527,22,3.958048168808469
17274,6369,24,3.896696191662482
20109,9316,19,3.855641822858904
10335,559,14,2.8082528051163234
224,9315,24,3.600451935875893
29293,6268,23,4.530009848496979
17804,7327,22,3.2878587388615896
17576,2975,21,3.609578763230163
35000,816,23,3.73457897580067
20669,7792,24,4.656828281479362
34164,9821,18,4.138999423065047
22070,11424,20,2.750506337093285
18041,6997,19,4.662927464512553
11327,10075,17,4.5801649387052255
25491,7162,16,4.3841149514979385
9325,2220,21,3.665145045797094
32852,1898,15,4.393863458714517
26836,6874,26,3.696855156606893
36490,3795,18,4.341558835817907
12900,2831,31,4.70027541243134
14659,7339,27,4.726353962826492
10005,11806,22,3.6364464354686366
29353,5868,25,4.6483566983800735
8246,11842,15,2.7536434512692827
25330,5520,24,2.7545485437169526
26386,2813,24,3.8706673671687
1518,10970,36,4.129611546140673
28535,8818,29,2.8824844399460066
34332,1833,22,3.6804501120149826
33589,9782,15,2.7359066695398075
2195,3873,27,4.005248713883276
2190,6429,23,4.63773509188212
24436,2797,22,4.3440974400488095
7224,4749,19,3.445728881073178
21764,6557,23,4.984484491592804
3352,937,19,4.157337441165342
32478,5047,19,4.538121086106198
25591,4139,17,4.1742434682293315
9124,2922,20,4.9735407277178165
11461,3417,28,4.553399418044432
20542,5050,25,3.798558044738601
8820,1336,21,3.4171989070939746
32976,4385,21,4.205387072872107
307,280,28,3.9755545220175224
27974,8042,26,4.073376477568863
4758,4126,20,3.3575294157093927
36519,4443,18,3.571821051426386
11541,4795,22,3.895241437226624
22632,1203,21,4.5982085048046075
11452,4516,25,4.407272294407258
3805,7663,23,2.796639676256976
13356,7709,20,3.1138856250484794
35407,181,14,2.5666443123325684
1578,6557,21,2.5199014199139786
10847,3321,23,3.0609386732006043
11368,4687,18,4.498302370023324
7336,95,19,4.761869145435968
7784,1777,19,3.479420914746495
29330,4844,25,3.9079964915166965
5112,941,22,4.265131504888452
22350,2648,23,4.882341748129316
18187,520,21,4.782330593243579
15529,1816,32,2.64298075845345
17841,3205,21,3.120414608023202
21610,7454,40,2.622861359887943
2084,6233,25,4.041356052472628
28934,11833,28,4.2762332911815975
11664,2305,27,3.2707085308912784
35785,3940,23,4.634629770333037
7366,10933,21,3.632031876028744
35045,4577,28,4.995953787742531
16850,5944,19,2.5009992314733123
24045,9189,23,2.7737242710463916
5170,10800,28,3.254483107338351
15687,9838,19,2.563768994884283
25241,1407,25,4.455848644345627
14525,9607,28,2.631929469678218
32333,129,17,4.372449083234568
6939,4138,18,2.6314211469738735
780,7156,24,3.131818161632614
1620,2362,34,4.6031920391463235
31931,11210,31,4.877738235594311
25821,11500,25,3.5363158566512807
18169,10772,27,4.924847410781378
31070,2145,19,4.0672023093963565
34721,1546,25,3.5395878060823285
3986,10150,29,4.507003359919793
10472,11408,19,3.2383213003505027
33996,312,18,3.164490653400546
9264,944,15,4.141369192277686
11183,3275,21,3.476218404920237
35440,5989,24,2.839795067362449
10244,1182,20,2.667410588224772
15714,8228,17,4.4696064406211935
290,12043,23,4.1897768295058615
34848,4694,19,3.5294955615165082
2604,5653,32,4.740569087927641
14643,8149,18,3.527141881106499
9987,4394,14,4.275738678663458
26807,2570,29,4.772788188018232
31065,7154,22,4.601788646771109
4744,7729,19,3.777761940848947
28140,11967,27,4.201590981116832
4868,9972,21,3.5341644418184224
32603,9412,29,4.117992930735285
5673,3593,28,3.14388109586349
13929,690,10,3.5868552844238835
22798,2898,17,3.023864344004598
10355,4972,24,2.5954623816988702
14369,10885,26,3.971349626438431
17297,5822,22,4.661073363376994
10598,1893,24,2.563945686557979
11027,10836,21,2.9900743518232398
28360,7225,30,3.65046264817605
3375,7792,34,4.164742042105633
6427,10202,26,2.928072984174716
7439,9640,20,2.6417370724265608
18886,10952,26,3.797621794317223
35342,11582,27,4.5467742826432715
15269,990,22,2.5880872732819284
7182,10840,17,3.3734236258975647
26091,3222,22,4.158786856983339
9908,2378,26,2.8268550152561676
10642,5636,26,3.089866942231892
16464,1893,16,3.838731609465665
8727,2718,21,4.883079240910545
9346,2657,14,3.21835654560939
15189,6719,19,3.7188185530517757
26568,8172,23,3.499827157661046
35288,9449,22,4.7434916800752
15429,4306,25,2.679724660077789
10786,630,25,3.9153689783519106
25257,4698,23,4.6152992479748605
29939,2377,25,4.970293942656479
17992,3421,22,4.246813743804518
9937,105,22,3.4498386891663113
26942,11429,23,3.52956088133486
20954,11964,15,3.37920554935691
29412,2711,12,4.009032749517384
2469,10494,32,4.348514426795628
15386,10491,19,4.548668908972328
4966,10118,23,3.5414827742079296
32379,9178,26,4.291771255647598
17090,2911,31,4.790556480074441
8023,5535,13,4.8020619861267635
5210,11859,21,4.2600725067866065
31661,3543,17,4.092255482031341
25880,133,23,3.828815188812517
29212,11138,24,2.957994170455321
26440,10724,26,2.809074131513546
29550,2114,21,3.7142775169734508
26909,3521,26,2.898610390518648
28728,51,26,3.94249981417334
19828,10606,24,4.114256825753046
13650,1732,23,3.814038993800102
21572,7419,24,2.5910667812815342
585,6804,18,2.6443198970058304
17728,2884,22,2.783352961703714
16350,1007,20,2.8841145124708474
13733,7604,22,4.974706534423333
9336,2220,13,3.3612375421578062
24730,8687,15,3.2299334341032155
23648,2447,25,2.6306665891605725
9570,321,19,4.088300976713992
9014,648,16,4.130476962828202
24390,11967,29,2.9386217239466617
1854,4961,19,4.798103852311533
33062,9237,25,4.501233866487818
12229,590,18,3.07579829201877
13657,2222,19,3.7146243272913435
25924,6149,19,3.645977140497125
11082,1706,35,3.3713011108558018
27161,5403,20,4.544086782064033
14829,10202,26,2.7731612140528776
6717,347,23,3.5382855995694817
3640,183,28,3.5700778263730424
4165,7473,26,3.6718140115354494
21946,1448,23,4.653374977746571
24692,2249,19,3.0454171755037533
21073,7638,40,2.757307933780682
32319,9302,17,4.04452115705277
11825,5992,25,2.934586187445118
12620,8969,29,2.687330214636549
7615,2790,14,3.5666230514276336
20642,1833,25,3.0491160771453525
15450,1366,35,3.403041547169959
34205,10336,24,3.1492777002561434
32035,10467,15,2.7315911568085394
14854,9226,30,3.900868007310504
9309,4382,24,2.567546045098714
20344,10835,19,4.915938369985999
27800,2007,19,3.3533263043374157
28861,12049,30,4.237893776224509
28885,2507,18,4.525907181368625
5219,5380,15,3.197761988848888
26094,6114,16,4.371846772775171
36073,7990,22,4.581052138561773
30491,11855,21,3.103293084529034
23268,10039,21,4.981236692240182
2727,11196,20,2.5517217071052234
35513,3294,13,3.0425012005888528
29607,8506,27,4.450051890692482
1783,944,21,2.985327562639382
16648,10601,29,4.245649658265516
7689,1575,25,4.638826012457259
21628,3716,21,4.89803568158565
30076,10879,27,3.685618788500674
16895,11629,27,4.927772807455293
24001,2105,23,3.5290557417041963
2679,3186,24,3.0453200991859646
20159,10840,20,3.784804632711813
27336,5526,22,4.1245581107787315
28241,5052,35,3.6449082901248593
34250,2063,31,3.917431109916979
13751,8433,31,3.5410229693179716
19211,3815,19,3.8119048850531243
24579,4863,16,4.881489179866404
4802,1880,24,3.74957788134083
29404,5272,11,3.132949082023151
28562,6286,19,4.396866553781427
11856,2758,31,3.343961144453873
160,4178,20,4.540517927053477
10238,1182,28,2.642104972459713
18728,3142,20,3.330444942771728
18662,615,25,2.7358997706515984
22015,5578,15,2.7132945606145786
3989,10706,22,4.145973897931093
27632,6442,20,3.4633370033840185
3246,11861,15,4.6786973549627815
14193,1407,25,3.7910128446838227
507,2731,22,3.2383580529307068
18852,11967,24,4.302222219905487
19785,5206,27,4.060041978964249
18002,6038,17,4.498986552073008
28100,10233,21,4.108970690854712
12124,9072,20,2.9175335427473006
12793,2648,30,4.1757750941676655
35428,11082,23,3.4788729940395258
26247,4319,28,3.65785757564392
18462,6975,23,4.803911439343362
23325,2593,20,3.3999101157443676
23392,6803,21,4.029897857477097
10812,5437,28,3.408704333530599
32795,1967,16,2.7368187133944795
4284,7959,12,3.6338133551207514
4162,7473,19,3.9926537611491297
4118,6165,22,3.518758230093997
22187,7417,26,3.476665461695461
25974,4532,32,4.550946284735993
32198,10770,21,2.5742129307236756
18537,951,23,3.2389634918503
25158,9264,29,4.529393163443029
34446,7017,24,4.801325371527909
17553,11413,24,3.5307489646020707
4328,5430,26,4.721985607990191
32645,944,28,2.997325305312582
5578,5005,18,3.0535676696504317
1163,4612,21,4.615478441462009
32317,9302,20,4.758144353351545
15958,3339,15,3.0570144199066687
19884,1748,28,2.648310474921528
22753,567,21,2.725810342638219
66,167,17,3.153452088440908
4808,11424,19,4.403622692866987
23512,6010,23,3.774979569490707
14390,9512,20,3.638972105606924
21943,8250,21,3.9603498279150022
28560,2480,20,4.725557783655466
13989,9016,24,2.726075948914144
35958,9340,18,4.236810319091453
6782,4705,25,4.816977114138513
19056,7148,28,3.0333751043959998
1672,6685,16,4.594430789904586
31893,1465,23,4.245061776898756
36460,462,15,2.536171340182862
17100,2831,15,3.0790292009053206
3118,6676,19,4.014611902239702
13949,3104,17,3.7560008487280294
35279,12010,23,3.819840631317165
4904,1030,20,3.079826061517057
19604,6371,19,4.187508676771566
8894,2431,23,3.1660459273419423
36425,11192,24,3.4735874161961346
26528,10571,22,3.4222897897001907
10494,5807,19,4.180062555299746
20425,9934,22,2.7256319042080435
3101,7017,26,3.013854752600463
8222,11036,16,3.0012426767126694
29019,9863,17,2.771061685289275
27845,5589,31,3.0189874470911477
16551,8670,29,4.017650669808386
25463,8093,18,4.33042042718547
5231,1179,22,4.150758617422807
1496,4937,22,3.687970344952206
2592,7771,26,2.631086427740159
10143,1893,19,4.897517526716937
33118,1187,22,2.92019115209373
34693,1563,18,4.171053426014177
1027,5726,18,4.782226538705277
29112,9335,26,4.244442739952472
30585,2158,24,3.0451241004723757
25727,11612,23,3.2894907469100576
746,1706,23,2.575514667527738
11492,5028,21,4.031895602105283
16282,10756,20,4.032482452203917
3759,337,21,4.313751453440949
11650,319,18,2.5274907231890533
5175,6393,18,4.544603222061166
16930,5770,24,4.34677739350077
19271,3960,19,2.852216523810222
23494,3205,17,3.3690665231724464
16139,1659,26,4.096312232260542
12166,8055,30,3.7394921873508196
6650,7847,22,2.787735659753156
1973,6105,29,2.7183634378414747
5595,10440,29,4.453640747770229
7682,4464,20,2.8899177950445245
36457,462,27,2.9302316848261087
36333,5985,26,4.577307813391894
16600,10380,21,4.030349086408043
33348,11823,24,4.011789020384931
31519,8378,24,3.69836442840835
24953,6777,33,3.922487536005727
34167,5924,15,4.004424225929528
12016,10299,18,4.91956558710895
1949,2703,14,3.057433268668948
11043,11586,17,3.0364060492511475
19450,6399,24,2.6430462192632893
13285,11451,20,4.145496997023306
15974,11333,22,3.8726054520556548
16202,4651,22,2.7780980096165995
8381,8426,16,3.411347337795468
32526,7744,27,2.9466580133280096
30258,10698,28,3.3287043510021537
18407,8168,21,4.878160423486525
14304,5967,19,4.2082970972013225
4820,7941,11,2.518922751987855
24913,9804,21,3.131270184460309
1599,1841,31,2.5259038676944474
2596,3895,29,4.287171246921702
29901,8513,19,3.673554505138696
15996,3393,21,4.9850467295359735
21980,9516,30,4.3339581525566455
1007,781,33,3.794782356769705
29210,9806,22,4.511763570520338
8489,6142,24,4.26200912808519
28473,5146,26,3.1094404440899677
878,5827,23,3.8256456870687914
34090,10158,21,3.889996812085177
34109,2503,24,3.6280792465195084
32337,115,31,2.947981557138405
12903,10007,32,3.0584226291447174
14494,3074,19,3.202618502389904
14621,8060,14,2.5256378734454095
8654,9544,28,4.792359730423773
402,662,21,4.215239978958698
28009,6775,25,4.224043289461177
1597,4611,28,3.9308265345228035
24118,4051,22,4.223277020402648
31948,3934,18,4.954656374684091
23850,8085,15,3.462900844086233
12794,2831,21,4.2813139671914096
21305,3783,30,3.3988225109438206
10264,2125,23,4.635721996867065
31229,10663,19,4.645071517225087
4986,8001,25,4.755666063558713
25991,4088,27,2.5136583106046957
29596,11075,34,3.245478612490237
26826,5853,16,2.83481087800399
157,7366,22,3.634965494725392
7530,3679,20,3.7386241066982446
9257,2665,33,3.1397601070741388
13199,3742,29,4.308616230112676
25807,232,22,3.1744242929724233
6974,5748,23,4.634728438208397
31646,9719,23,2.944148420354467
12885,6899,31,3.418088236913209
35321,10493,19,4.055594396060762
28020,5123,25,4.013337676158133
891,5731,30,2.695072780012859
22664,11592,28,4.61564653047737
1148,2101,20,3.995162333574438
33481,2536,20,4.674648871767921
9554,11749,22,4.669088945569671
17485,10819,23,3.8647967259375777
167,8380,17,4.776953643278595
7076,5295,19,4.62101949703364
28730,6687,13,4.895307361404427
13701,8042,20,4.626245996398516
23590,5766,22,4.553009627502874
22425,2948,16,3.673401201692279
7836,873,21,3.0300776509448193
12363,9772,15,4.7767718326887145
26527,3314,16,4.306372966115189
22937,6421,26,3.2043696604963006
11494,1020,19,3.3524893068891064
36273,9677,16,4.2151962796430515
26832,3119,26,3.694543270884177
36204,11582,21,2.7037064046159207
28453,9665,17,2.8536198643641426
4533,9539,29,4.364121708780778
24494,10730,15,3.321423821204577
25816,1527,18,3.769123571005098
30678,5549,23,4.416553695633814
15756,3396,32,4.377938984265131
25765,3550,21,2.9175375672181847
15329,9155,19,2.745984660997588
23211,10291,29,3.977880732412725
6981,9240,24,4.354082184828099
32087,401,19,2.8725998049885257
13662,11452,21,3.4298882183181867
3358,4277,24,4.675694989919101
12950,2444,30,4.8605578539008025
13913,2475,20,3.6351744023742105
6958,8315,23,2.6987898350770827
17979,5418,28,3.1442411405059434
22848,9453,27,3.082424800788832
22749,5634,18,3.0974093013526423
32755,2798,24,3.7347042634481253
14371,7476,24,3.958064129228928
7252,75,13,2.8062739716998384
23056,9453,22,4.723390016320836
28932,8848,26,4.0499345582027875
5908,9830,27,3.9931293256700133
35188,8512,18,4.968197495960711
33212,4830,36,4.0703599437328135
23891,2007,35,4.822397873252962
33508,8731,21,3.2156424308994795
376,5150,23,3.100323725866244
19738,11724,26,3.7912967170611327
14160,2441,31,3.7715223690916653
26414,976,18,3.066209123709742
13539,970,33,4.249139142249869
36349,824,23,2.5740845480917334
18813,2239,9,4.226576181373631
18015,9695,27,3.6429447153082504
29018,11386,45,4.222518777112698
950,7406,21,3.692701576603797
2350,5545,23,4.943334457211737
27942,5300,35,3.3367123777577943
18857,11967,14,4.956432342505971
11305,10619,19,2.6624348561974385
4015,11973,34,4.209401936893892
2653,8515,22,3.6355480169622805
11599,9281,22,4.555344063824251
24708,3944,21,4.474040174292496
30360,9902,31,4.500525457189843
24365,11998,27,2.736846498256299
30923,3914,28,4.555914249653236
10684,6387,21,3.0351003936094023
35615,10819,24,2.564200659647587
19886,7036,40,3.0443467992110285
1960,674,17,3.698212761749582
3760,1718,21,4.35527839977858
35726,11275,21,3.0465812020821343
27271,1821,23,2.7825188702256782
12534,11783,29,4.114918137559855
11534,3396,19,4.959745090900044
31303,6450,16,4.002175755214045
